,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
2505,46,16,37.0,17.4,0.41846999999999995,6.01953,14,2,6,2,0,0,0,0,0,4,16.3,18.0,31,5.85,183.45,0.0,0.0,0.0,0.0,6.25,205.0,0.0,0.0,21,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.320127780811886
2506,59,18,257.0,2.4,2.831112,3.336888,-1,1,2,0,2,0,0,0,0,0,-1.0,28.0,72,65.20100000000004,4689.065999999998,23.25,1680.6,0.0,0.0,37.75,2680.0,36.55,2650.8,18,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6.05500256791197
2507,60,15,30.0,15.2,0.3465599999999999,4.213439999999999,-1,2,0,0,0,0,0,0,0,0,19.8,20.0,5,3.6,22.5,0.0,0.0,28.35,100.65,19.25,70.0,0.0,0.0,20,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.762680115903686
2508,76,18,15.0,17.8,0.23763,2.4323699999999997,15,2,2,0,2,0,0,0,0,0,5.800000000000001,23.0,46,7.75,361.7,18.75,899.45,0.0,0.0,0.0,0.0,32.2,1450.95,23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,5.428248536140067
2509,30,17,27.0,11.899999999999999,0.539784,2.673216,13,2,10,2,1,0,0,0,2,0,17.1,32.0,35,14.5,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6.639627436965518
2510,72,8,15.0,8.1,0.579555,0.635445,5,2,13,0,1,2,0,0,0,10,7.0,23.0,45,6.85,302.45,0.0,0.0,0.0,0.0,14.75,585.0,0.0,0.0,24,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5.289226166536256
2511,48,18,31.0,24.8,1.2070159999999999,6.480983999999999,11,4,0,0,0,0,0,0,0,0,14.700000000000001,23.0,39,17.55,620.8,0.0,0.0,29.1,1139.85,10.0,355.0,0.0,0.0,16,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6.498839223197714
2512,27,17,72.0,3.1,1.4686560000000002,0.763344,16,6,1,0,1,0,0,0,0,0,28.700000000000003,25.0,50,6.15,336.2,30.5,1513.85,41.4,2160.35,21.25,1105.0,27.6,1404.05,23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,5.850016183523607
2513,26,17,70.0,7.9,1.02858,4.50142,-1,1,2,2,0,0,0,0,0,0,35.2,22.0,5,2.45,9.3,0.0,0.0,0.0,0.0,21.5,65.0,0.0,0.0,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.249762864496567
2514,61,13,90.0,15.4,7.844759999999999,6.01524,-1,4,5,0,1,0,0,0,0,4,68.10000000000001,37.0,60,12.4,770.9,0.0,0.0,0.0,0.0,11.5,665.0,0.0,0.0,29,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5.47348841931315
2515,28,18,29.0,9.700000000000001,0.5626,2.2504,14,2,9,2,0,0,0,0,0,7,13.600000000000001,22.0,21,5.1,112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.986137662495856
2516,23,18,30.0,9.3,1.91673,0.87327,-1,1,7,0,1,0,0,0,0,6,19.8,21.0,3,5.55,14.7,24.5,68.45,39.1,50.2,27.25,45.0,53.75,102.4,27,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.959690042008797
2517,42,16,23.0,4.9,0.109319,1.017681,15,2,1,1,0,0,0,0,0,0,10.0,40.029999999999745,41,8.8,375.45,14.5,644.4,32.9,1342.0,10.25,410.0,33.95,1303.8,23,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5.284319856904183
2518,42,16,40.0,7.9,0.45504,2.7049600000000003,-1,1,4,1,0,0,0,0,0,3,16.5,26.0,35,11.75,467.1,19.5,661.15,36.05,1248.6,11.0,380.0,29.05,885.5,15,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6.011634753897365
2519,29,12,24.0,7.8,0.904176,0.9678239999999999,7,6,6,0,0,0,0,0,0,6,13.600000000000001,29.0,48,17.85,818.8,35.0,1666.65,0.0,0.0,20.25,940.0,0.0,0.0,18,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6.280526916511479
2520,56,15,57.0,9.0,1.7544600000000001,3.37554,19,4,8,0,0,0,0,2,0,6,22.200000000000003,27.0,45,8.35,387.5,0.0,0.0,0.0,0.0,12.0,545.0,0.0,0.0,23,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,6.009329022891549
2521,18,13,15.0,5.1,0.225675,0.5393249999999999,17,5,0,0,0,0,0,0,0,0,3.5,29.0,7,6.55,68.6,23.0,186.6,54.8,301.35,20.25,120.0,50.45,307.8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,6.32141556673893
2522,40,15,44.0,15.0,1.6236,4.9764,10,4,10,0,0,0,0,0,0,10,22.5,16.0,50,14.3,732.3,54.75,2728.9,54.2,2611.15,11.0,535.0,51.05,2478.65,23,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7.199730622144004
2523,30,15,18.0,10.8,1.057536,0.8864639999999999,-1,2,7,0,0,0,0,0,0,7,9.8,36.0,19,5.95,121.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.737088293362674
2524,29,21,32.0,14.899999999999999,0.662752,4.105248,15,4,13,3,3,0,0,0,0,10,16.6,22.0,15,6.95,103.7,0.0,0.0,33.3,477.85,15.75,200.0,0.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6.0053181413965175
2525,41,21,61.0,3.8,0.345382,1.972618,-1,1,0,0,0,0,0,0,0,0,36.800000000000004,22.0,33,18.1,584.45,0.0,0.0,28.4,859.1,7.5,220.0,0.0,0.0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5.702081028016443
2526,24,16,29.0,6.2,0.47647,1.32153,15,4,0,0,0,0,0,0,0,0,13.3,22.0,5,3.8,18.15,16.5,98.85,46.65,164.4,14.0,45.0,37.6,127.55,17,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5.344723739362192
2527,60,18,86.0,15.7,7.642132,5.8598680000000005,-1,1,3,0,3,0,0,0,0,0,53.800000000000004,28.0,30,9.7,244.15,14.25,437.6,32.85,915.65,0.0,0.0,25.2,720.45,19,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5.252221070655064
2528,32,13,50.0,6.1,1.21085,1.8391499999999998,-1,1,3,0,0,0,0,0,0,3,24.200000000000003,22.0,25,16.9,458.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.621432282567987
2529,45,9,57.0,12.7,2.6784299999999996,4.56057,10,3,9,0,0,0,0,0,0,9,26.900000000000002,20.0,42,7.5,295.45,52.25,2235.75,0.0,0.0,19.5,840.0,49.15,2072.05,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,5.2652775124698366
2530,56,9,150.0,16.1,0.6762,23.4738,11,2,0,0,0,0,0,0,0,0,64.60000000000001,17.0,71,49.5,3583.5,54.0,3814.5,0.0,0.0,15.25,1075.0,0.0,0.0,25,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.492724566004272
2531,22,17,22.0,4.5,0.60093,0.38907,-1,1,4,0,0,3,0,0,0,0,-1.0,18.0,15,4.85,74.85,21.5,283.4,39.7,542.05,8.75,95.0,38.9,531.35,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5.9769598609051
2532,38,18,117.0,9.9,4.980690000000001,6.602309999999999,-1,2,2,0,2,0,0,0,0,0,64.60000000000001,29.0,30,4.05,117.7,0.0,0.0,31.3,890.9,0.0,0.0,0.0,0.0,21,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,6.835109314497258
2533,75,17,18.0,4.3999999999999995,0.20354399999999997,0.588456,14,2,1,1,0,0,0,0,0,0,11.3,24.0,56,16.95,905.1,0.0,0.0,0.0,0.0,14.75,785.0,0.0,0.0,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,5.469030134674274
2534,65,19,44.0,4.3,0.54868,1.3433199999999998,-1,1,0,0,0,0,0,0,0,0,19.6,27.0,43,5.4,215.6,0.0,0.0,31.7,1356.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,6.566630234820218
2535,49,13,51.0,13.900000000000002,1.502868,5.586132,-1,1,0,0,0,0,0,0,0,0,28.6,23.0,39,6.25,250.6,14.25,514.5,0.0,0.0,31.25,1135.0,0.0,0.0,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5.234471938499283
2536,24,17,12.0,3.6999999999999997,0.05949599999999999,0.38450399999999996,-1,3,0,0,0,0,0,0,0,0,6.1000000000000005,29.0,1,2.0,2.4,12.5,12.5,23.5,23.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6.971030502495179
2537,37,13,27.0,12.1,0.761211,2.505789,15,2,1,0,1,0,0,0,0,0,13.100000000000001,26.0,71,25.65,1831.85,58.752500000000055,3977.270500000003,0.0,0.0,50.0,3520.0,0.0,0.0,20,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.67634275889742
2538,75,21,22.0,16.3,0.49128200000000005,3.0947180000000003,20,2,2,2,0,0,0,0,0,0,11.4,18.0,72,51.8,3755.35,40.5,2887.9,48.75,3472.5,31.75,2230.0,66.5,4530.186000000002,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5.583421117985017
2539,39,14,19.0,12.1,0.473594,1.8254059999999999,-1,1,13,2,3,1,0,0,0,8,11.0,23.0,8,3.95,30.85,0.0,0.0,25.75,184.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6.151391369998279
2540,32,13,29.0,11.799999999999999,1.8581459999999996,1.563854,11,4,0,0,0,0,0,0,0,0,11.4,17.0,44,10.6,448.85,0.0,0.0,0.0,0.0,19.0,855.0,0.0,0.0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.82384091946104
2541,24,11,17.0,11.0,1.0172800000000002,0.8527199999999999,11,4,0,0,0,0,0,0,0,0,-1.0,32.0,13,4.95,63.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,5.666461289589918
2542,32,14,23.0,12.5,0.41975,2.45525,-1,1,10,0,1,0,0,0,0,9,11.8,21.0,1,2.05,2.4,0.0,0.0,24.3,24.3,27.75,27.75,0.0,0.0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.413557312986002
2543,58,8,38.0,9.1,0.314678,3.1433219999999995,-1,2,6,0,0,0,0,0,0,6,23.8,17.0,34,5.55,200.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.444194847683261
2544,27,19,144.0,4.9,2.427264,4.628736,14,4,2,2,0,0,0,0,0,0,74.0,27.0,26,8.7,228.85,0.0,0.0,32.3,727.1,7.75,215.0,0.0,0.0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6.390223888401099
2545,63,18,52.0,9.6,1.9468800000000002,3.04512,-1,1,10,1,0,0,0,0,0,9,31.0,30.0,56,9.25,547.7,0.0,0.0,0.0,0.0,15.0,870.0,54.65,3013.8,22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.937333498510893
2546,28,21,29.0,9.1,0.8154509999999999,1.8235489999999999,20,5,2,0,2,0,0,0,0,0,12.200000000000001,34.0,5,6.9,34.25,20.25,79.55,31.9,150.05,0.0,0.0,24.55,93.1,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.439398293274497
2547,58,16,133.0,20.7,7.075467,20.455533,-1,1,0,0,0,0,0,0,0,0,57.5,31.0,67,17.7,1158.25,0.0,0.0,0.0,0.0,17.5,1105.0,0.0,0.0,16,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.930944607312194
2548,56,15,140.0,8.200000000000001,1.13652,10.34348,-1,1,10,1,0,3,0,0,0,5,72.8,25.0,21,6.4,148.6,12.25,223.1,35.25,689.85,15.0,305.0,24.15,559.55,17,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.909712045235723
